cleaned_text,created_at,follower_count,profile_image,retweets,sentiment,text,tweet_id,user_name,user_url,Metro
verend_Scott Well there is slight difference u blame economy and I blame BJP oh sorry.. Honorable bhartiya janta party,2019-01-31 08:22:40,9,https://pbs.twimg.com/profile_images/1090887159081512960/bW8DMdUe_normal.jpg,0,negative,"verend_Scott @EmilSincliar Well there is slight difference u blame economy and I blame BJP oh sorry..
Honorable bhartiya janta party",1090888079592824832,Siddhesh Badhe,https://twitter.com/BadheSiddhesh,Delhi
Smt addresses Bhartiya Janta Party functionaries from North West Delhi parliamentary constituency at Rohi…,2019-01-31 08:14:24,1,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,80,neutral,@nsitharamanoffc: Smt @nsitharaman addresses Bhartiya Janta Party functionaries from North West Delhi parliamentary constituency at Rohi…,1090886000375619584,vaibhavi,https://twitter.com/vaibhav12877508,Delhi
IEditor We are Bhartiya Janta Party wala Why should we listen ?,2019-01-31 07:52:32,14,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,0,neutral,IEditor @timesofindia We are Bhartiya Janta Party wala Why should we listen ?,1090880495250944001,Ps lubana,https://twitter.com/ps_lubana,Hyderabad
Smt addresses Bhartiya Janta Party functionaries from North West Delhi parliamentary constituency at Rohi…,2019-01-31 06:33:11,340,https://pbs.twimg.com/profile_images/1080552882741493761/0srLkAMJ_normal.jpg,80,neutral,@nsitharamanoffc: Smt @nsitharaman addresses Bhartiya Janta Party functionaries from North West Delhi parliamentary constituency at Rohi…,1090860526593286144,Manish Chandra,https://twitter.com/mchandra8m,Mumbai
davakhilesh Mr Modi sarkar had made a chief of Army to lie on surgical strike repeatedly and awarded him PVSM s,2019-01-31 06:16:41,14,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,0,neutral,davakhilesh Mr Modi sarkar had made a chief of Army to lie on surgical strike repeatedly and awarded him PVSM. s… https://t.co/MMykLrWAlr,1090856375318589440,Ps lubana,https://twitter.com/ps_lubana,Mumbai
Smt addresses Bhartiya Janta Party functionaries from North West Delhi parliamentary constituency at Rohi…,2019-01-31 06:05:50,8,https://pbs.twimg.com/profile_images/853612630308728837/-WzZq1o9_normal.jpg,80,neutral,@nsitharamanoffc: Smt @nsitharaman addresses Bhartiya Janta Party functionaries from North West Delhi parliamentary constituency at Rohi…,1090853646097469441,RAHUL SHARMA,https://twitter.com/RAHULSH10731048,Hyderabad
ु गांध क lok sabha chetra Amethi mein Bhartiya Janta Party बड़ घेराबंद क रह ह तैयार 2019 राहु गांधी,2019-01-31 06:03:46,4,https://pbs.twimg.com/profile_images/1090536882721546240/rfiRM18B_normal.jpg,0,neutral,ुल गांधी के lok sabha chetra Amethi mein Bhartiya Janta Party  बड़ी घेराबंदी कर रही है तैयारी 2019 राहुल गांधी… https://t.co/BBZbw7bwTN,1090853125202694144,Santosh kumar,https://twitter.com/Santosh83099657,Hyderabad
Bhartiya Janta Party Maharashtra भाजप प्रदे कार्यसमित बैठक Jaalna …,2019-01-31 06:00:11,22,https://pbs.twimg.com/profile_images/1029510986263355392/cU3TB4zk_normal.jpg,2,neutral,"@manishaBJP: Bhartiya Janta Party Maharashtra @BJP4Maharashtra 
भाजपा प्रदेश कार्यसमिति बैठक, Jaalna
@BJP4India @BJP4Maharashtra @narend…",1090852223972601857,LAL SAHAB YADAV,https://twitter.com/LALSAHA84528634,Kolkata
wait_malik Bhartiya janta party jindabad,2019-01-31 05:21:21,81,https://pbs.twimg.com/profile_images/1015496034104078336/gW_MU_tj_normal.jpg,0,neutral,wait_malik Bhartiya janta party jindabad,1090842448614514689,Vishal Tripathi,https://twitter.com/VishalT79379700,Hyderabad
Smt addresses Bhartiya Janta Party functionaries from North West Delhi parliamentary constituency at Rohi…,2019-01-31 05:08:02,1043,https://pbs.twimg.com/profile_images/1085032724560138240/Qz9X4LuH_normal.jpg,80,neutral,@nsitharamanoffc: Smt @nsitharaman addresses Bhartiya Janta Party functionaries from North West Delhi parliamentary constituency at Rohi…,1090839097835323393,Nikku Yadav,https://twitter.com/nemityadav1,Kolkata
Smt addresses Bhartiya Janta Party functionaries from North West Delhi parliamentary constituency at Rohi…,2019-01-31 04:44:37,10840,https://pbs.twimg.com/profile_images/1092856663374266368/5fFIyuog_normal.jpg,80,neutral,@nsitharamanoffc: Smt @nsitharaman addresses Bhartiya Janta Party functionaries from North West Delhi parliamentary constituency at Rohi…,1090833203923992576,ज्ञानेन्द्र गिरि,https://twitter.com/iGyanendraGiri,Hyderabad
Smt addresses Bhartiya Janta Party functionaries from North West Delhi parliamentary constituency at Rohi…,2019-01-31 03:45:46,205,https://pbs.twimg.com/profile_images/953862528773181440/qcVXOF5k_normal.jpg,80,neutral,@nsitharamanoffc: Smt @nsitharaman addresses Bhartiya Janta Party functionaries from North West Delhi parliamentary constituency at Rohi…,1090818394406957056,Ajay Singh,https://twitter.com/AjaySin75971875,Bengaluru
Smt addresses Bhartiya Janta Party functionaries from North West Delhi parliamentary constituency at Rohi…,2019-01-31 03:45:29,173,https://pbs.twimg.com/profile_images/1030450109442535424/KfYPVH9B_normal.jpg,80,neutral,@nsitharamanoffc: Smt @nsitharaman addresses Bhartiya Janta Party functionaries from North West Delhi parliamentary constituency at Rohi…,1090818323867066368,Sain Devender Rana,https://twitter.com/SainDevenderbjp,Bengaluru
Smt addresses Bhartiya Janta Party functionaries from North West Delhi parliamentary constituency at Rohi…,2019-01-31 03:08:00,1203,https://pbs.twimg.com/profile_images/1092752660707663872/Fov1Rpzv_normal.jpg,80,neutral,@nsitharamanoffc: Smt @nsitharaman addresses Bhartiya Janta Party functionaries from North West Delhi parliamentary constituency at Rohi…,1090808889010839552,Chil Swarr 🇮🇳,https://twitter.com/chilswar,Bengaluru
परी-चिंचव महानगरपालिक तर्फ स 2019-2020 य आगाम आर्थि वर्षा घरपट्ट आण पाणीपट्टीमध्य वा करण्या ये नये,2019-01-31 01:59:33,590,https://pbs.twimg.com/profile_images/968414775989346306/j2H2xLmS_normal.jpg,0,neutral,परी-चिंचवड महानगरपालिके तर्फे सन 2019-2020 या आगामी आर्थिक वर्षात घरपट्टी आणि पाणीपट्टीमध्ये वाढ करण्यात येऊ नये… https://t.co/OQZXlLIX8n,1090791665147826177,Laxman Jagtap,https://twitter.com/iLaxmanJagtap,Delhi
Smt addresses Bhartiya Janta Party functionaries from North West Delhi parliamentary constituency at Rohi…,2019-01-31 00:54:58,89,https://pbs.twimg.com/profile_images/1077242831826231301/_WADCLHm_normal.jpg,80,neutral,@nsitharamanoffc: Smt @nsitharaman addresses Bhartiya Janta Party functionaries from North West Delhi parliamentary constituency at Rohi…,1090775410151952389,Nishkant Parkash,https://twitter.com/NishkantParkash,Kolkata
Janta Party to Bhartiya Janta Party is nothing but bipolar disorder .What about promised to JP,2019-01-30 21:49:02,136,https://pbs.twimg.com/profile_images/632185353370238976/s0lwqefa_normal.jpg,1,neutral,@vikrambgaikwad: @Swamy39 Janta Party to Bhartiya Janta Party is nothing but bipolar disorder .What about promised to JP,1090728622132998146,ARIF عارف,https://twitter.com/na_ark,Kolkata
Smt addresses Bhartiya Janta Party functionaries from North West Delhi parliamentary constituency at Rohi…,2019-01-30 18:36:09,2894,https://pbs.twimg.com/profile_images/1035026000352927744/y_wHz3s2_normal.jpg,80,neutral,@nsitharamanoffc: Smt @nsitharaman addresses Bhartiya Janta Party functionaries from North West Delhi parliamentary constituency at Rohi…,1090680081691758592,Dr.Swapneil B.Mantri,https://twitter.com/drsbmantribjp,Mumbai
Smt addresses Bhartiya Janta Party functionaries from North West Delhi parliamentary constituency at Rohi…,2019-01-30 17:43:28,1616,https://pbs.twimg.com/profile_images/1035939148199329794/avJf7YSx_normal.jpg,80,neutral,@nsitharamanoffc: Smt @nsitharaman addresses Bhartiya Janta Party functionaries from North West Delhi parliamentary constituency at Rohi…,1090666820292542464,Sharma RS 🇮🇳,https://twitter.com/sharmars003,Mumbai
njayAzadSln To aapke maalik Kejrival kyun Kolkata main congress ke saath khade huwe aur bole BJP,2019-01-31 21:31:13,3,https://pbs.twimg.com/profile_images/975688315369242624/o26zEsUH_normal.jpg,0,positive,njayAzadSln @ArvindKejriwal To aapke maalik Kejrival kyun Kolkata main congress ke saath khade huwe aur bole BJP… https://t.co/Ux9aNWE0NQ,1091086523523522560,IndianFirst,https://twitter.com/IndianFirst1947,Mumbai
"Dear Delhi, AAP is the only Party that can Defeat the BJP AAP is the only Party that will Work for Delhi's Betterment…",2019-01-31 20:44:58,252,https://pbs.twimg.com/profile_images/1056424607836602368/XcR17-G8_normal.jpg,341,neutral,"@DaaruBaazMehta: Dear Delhi,

AAP is the only Party that can Defeat the BJP

AAP is the only Party that will Work for Delhi's Betterment…",1091074887219785728,फेकू®™,https://twitter.com/56feku,Mumbai
surjewala Aap 100 persent jeet jate magar chor party ka mendat aur apka modi ji ke baare mein jhoothi statemente,2019-01-31 20:07:05,24,https://pbs.twimg.com/profile_images/1006491705263063045/zAn9jCx5_normal.jpg,0,neutral,surjewala Aap 100 persent jeet jate magar chor party ka mendat aur apka modi ji ke baare mein jhoothi statemente… https://t.co/WBmFGvGPek,1091065353331912704,Vijay Choudhary,https://twitter.com/VijayCh20489352,Mumbai
_singh Theek ulate aap Rahul ko salah de ki 2019 ka election na lede aur agar ledte h to personal capacity se lede Congress p…,2019-01-31 19:53:18,682,https://pbs.twimg.com/profile_images/1093350381927579650/V0cw2G7a_normal.jpg,3,neutral,@yogambar_singh: Theek ulate aap Rahul ko salah de ki 2019 ka election na lede aur agar ledte h to personal capacity se lede. Congress p…,1091061882067181568,Jyotesh Pandey,https://twitter.com/Jyotesh_Pandey,Mumbai
Haryana BJP wins #JindByPoll by a margin of 12935 votes BJP candidate secures 50566 votes while the D…,2019-01-31 19:32:05,122,https://pbs.twimg.com/profile_images/997419404789891073/oxbLjJvf_normal.jpg,33,positive,@airnewsalerts: Haryana: BJP wins #JindByPoll by a margin of 12935 votes. BJP candidate @DrKrishanMiddha secures 50566 votes while the D…,1091056544442212352,"All India Radio, Malad",https://twitter.com/airmalad,Delhi
k0704 He is in pain since he parted away from Janta Party,2019-01-31 19:20:39,58,https://pbs.twimg.com/profile_images/1092636652588023808/KnEjazqQ_normal.jpg,0,neutral,k0704 @timesofindia He is in pain since he parted away from Janta Party,1091053668122542080,Adhish Kumar Sinha,https://twitter.com/AdhishKS,Delhi
_singh Theek ulate aap Rahul ko salah de ki 2019 ka election na lede aur agar ledte h to personal capacity se lede Congress p…,2019-01-31 18:58:10,4979,https://pbs.twimg.com/profile_images/1091944318066016257/_QMQNsW__normal.jpg,3,neutral,@yogambar_singh: Theek ulate aap Rahul ko salah de ki 2019 ka election na lede aur agar ledte h to personal capacity se lede. Congress p…,1091048008798466048,शशि  🌠Ykm🌠 🇮🇳,https://twitter.com/shashik_,Hyderabad
ek ulate aap Rahul ko salah de ki 2019 ka election na lede aur agar ledte h to personal capacity se lede Congre,2019-01-31 18:57:35,266,https://pbs.twimg.com/profile_images/995730419747250176/r8brHhWI_normal.jpg,3,neutral,ek ulate aap Rahul ko salah de ki 2019 ka election na lede aur agar ledte h to personal capacity se lede. Congre… https://t.co/cFO7X6HAQj,1091047860982943744,Yogambar Singh @ modi for 2019,https://twitter.com/yogambar_singh,Mumbai
davakhilesh Mujhe to purnmt se vishwas hai sbhi partya JANTA ko murkh banao aur gareeb janta ko loot kr khao war,2019-01-31 18:54:09,2,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,0,neutral,davakhilesh Mujhe to purnmt se vishwas hai sbhi partya JANTA ko murkh banao aur gareeb janta ko loot kr khao war… https://t.co/rYK8wu56Lx,1091046995412672512,Akhilesh Kumar,https://twitter.com/Akhiles43678926,Hyderabad
Digvijay Chautala Jannayak Janta Party (JJP after BJP wins #JindByPoll I would like to congratulate BJP for their victory Ther…,2019-01-31 18:37:46,569,https://pbs.twimg.com/profile_images/824347450282430464/X3saxZX__normal.jpg,29,positive,"@ANI: Digvijay Chautala, Jannayak Janta Party (JJP) after BJP wins #JindByPoll: I would like to congratulate BJP for their victory. Ther…",1091042874026835968,TM,https://twitter.com/tusharmandhyan,Mumbai
Digvijay Chautala Jannayak Janta Party (JJP after BJP wins #JindByPoll I would like to congratulate BJP for their victory Ther…,2019-01-31 18:10:38,114,https://pbs.twimg.com/profile_images/1019957742398779397/qsoCeDW-_normal.jpg,29,positive,"@ANI: Digvijay Chautala, Jannayak Janta Party (JJP) after BJP wins #JindByPoll: I would like to congratulate BJP for their victory. Ther…",1091036045020401664,VISHWAJEET 🇮🇳,https://twitter.com/AnarchistVK,Kolkata
itShah Amit ji jis tarah se Shivraj Singh chauhan ko party kinare kar rahi hai ye BJP ke liye aane waale dino ke,2019-01-31 18:09:37,3,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,0,neutral,itShah Amit ji jis tarah se Shivraj Singh chauhan ko party kinare kar rahi hai ye BJP ke liye aane waale dino ke… https://t.co/zllU300l1z,1091035792124723200,Shubham Verma,https://twitter.com/Shubham58852535,Delhi
bhut accha fasala h haryana ka logo ka janta hi dushri party ko jabav degi,2019-01-31 18:06:19,61,https://pbs.twimg.com/profile_images/1089952575330402304/tBeOvSB7_normal.jpg,0,neutral, bhut accha fasala h haryana ka logo ka janta hi dushri party ko jabav degi https://t.co/FrQ5PwOfH7,1091034957995274240,tarun thakur bjp,https://twitter.com/tarunthakur725,Bengaluru
luprasadrjd Chara Loota.. Mitti Loota.. 28 ke age mein bihar ke current CM se jyada property sirf tejashwi ke,2019-01-31 17:30:30,581,https://pbs.twimg.com/profile_images/1089957577755025408/BBsrNb5u_normal.jpg,0,neutral,luprasadrjd Chara Loota... Mitti Loota... 28 ke age mein bihar ke current CM se jyada property sirf tejashwi ke… https://t.co/oHrkxJJ2DM,1091025946809790464,Vishal Pandey 🇮🇳,https://twitter.com/VishalK03006226,Kolkata
etaSinghAT Madam pahle Aaj Tak Chodo... Aaj Tak wo channal hai jaha Hindu dharma ka mazak banane walo ka samman,2019-01-31 17:20:49,164,https://pbs.twimg.com/profile_images/874691522750447616/SXrGn0WJ_normal.jpg,0,neutral,"etaSinghAT Madam pahle Aaj Tak Chodo...
Aaj Tak wo channal hai jaha Hindu dharma ka mazak banane walo ka samman… https://t.co/ArxPHpF32p",1091023508526821376,Sunil Pandey,https://twitter.com/Sunilbjp25,Delhi
glikar It seems JJP jannayak janta party tau Devi lal,2019-01-31 17:16:54,16,https://pbs.twimg.com/profile_images/779624094664753153/2GJjT5V8_normal.jpg,0,neutral,"glikar_ It seems JJP - jannayak janta party, tau Devi lal",1091022521984602112,be just,https://twitter.com/jsamit001,Kolkata
aneelraja In Janta party he wanted to oust Chandrasekhar as PM So he been thrown out from pa,2019-01-31 17:15:07,254,https://pbs.twimg.com/profile_images/1093530747615539200/1nKotJnd_normal.jpg,0,neutral,aneelraja @Iyervval @Swamy39 In Janta party he wanted to oust Chandrasekhar as PM. So he been thrown out from pa… https://t.co/rLgqr2UogT,1091022075236573184,Bhaukaal,https://twitter.com/kachori_samosa,Mumbai
shalDadlani Feku ko fekne ki bimari hai BJP Balatkari Janta Party,2019-01-31 17:10:21,9,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,0,neutral,"shalDadlani @MisaBharti @narendramodi Feku ko fekne ki bimari hai
BJP- Balatkari  Janta Party",1091020876059955205,Niyaz Akhtar,https://twitter.com/NiyazAkhtar18,Kolkata
runPant14 Haar se hataash chaturvedi ji Aapke bol hi alag ho gye Kya aapne,2019-01-31 17:03:12,44,https://pbs.twimg.com/profile_images/1004409320040062977/77q_JPBm_normal.jpg,0,neutral,runPant14 @priyankac19 @LambaAlka @RanjanaINC Haar se hataash chaturvedi ji. Aapke bol hi alag ho gye. Kya aapne… https://t.co/1gZF0FGsnA,1091019077479329793,a common man,https://twitter.com/i_m_commonman,Bengaluru
surjewala Jind ki janta aeena dikha di...hope your party introspects.,2019-01-31 17:01:01,1,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,0,neutral,surjewala Jind ki janta aeena dikha di...hope your party introspects.,1091018527790645248,Rajiv Kumar singh,https://twitter.com/RajivKu31846700,Delhi
Vikash mil gaya.. Viskash ke Milne ki khussi me party to Banti he. Modine vikash ko…,2019-01-31 16:50:55,444,https://pbs.twimg.com/profile_images/1055096899672272896/AZsNpnla_normal.jpg,1,neutral,@ZoyaKha90938696: @Thomas85921165 @SahirKh81586916 Vikash mil gaya... Viskash ke Milne ki khussi me party to Banti he.. Modine vikash ko…,1091015985656524800,DURGESH SHAKYA,https://twitter.com/durgeshshakya7,Bengaluru
omas85921165 Vikash mil gaya.. Viskash ke Milne ki khussi me party to Banti he. Modine vikash,2019-01-31 16:49:36,117,https://pbs.twimg.com/profile_images/1092114269703995392/g0YfJKYl_normal.jpg,1,neutral,omas85921165 @SahirKh81586916 Vikash mil gaya... Viskash ke Milne ki khussi me party to Banti he.. Modine vikash… https://t.co/h95MLKJ6kv,1091015655225245701,Zoya Khan,https://twitter.com/ZoyaKha90938696,Mumbai
aSanjay At least not the CHOR &amp Lutere like your Master Pappu &amp Antonia Maino who looted this country thru mass,2019-01-31 16:36:23,14,https://pbs.twimg.com/profile_images/1083321089177071617/cwvVsYPB_normal.jpg,0,negative,"aSanjay At least not the CHOR &amp; Lutere like your Master Pappu &amp; Antonia Maino, who looted this country thru mass… https://t.co/KaOus9arca",1091012327611215872,Ram,https://twitter.com/rambharat88,Bengaluru
=Bolne wala Janta Party +Bekuph Janta Party+Berojgar Janta Party,2019-01-31 16:35:05,687,https://pbs.twimg.com/profile_images/1090831832638054400/txqvbNNZ_normal.jpg,0,neutral,=Bolne wala Janta Party +Bekuph Janta Party+Berojgar Janta Party,1091011998647672832,PM of 2019 to 2024,https://twitter.com/PMof2019to20246,Kolkata
jtak BJP BRAHMIN JANtA PARTY EK JATTIWADI PARTY NOT AT ALL A HINDU PARTY.,2019-01-31 16:34:44,21,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,0,neutral,"jtak BJP( BRAHMIN JANtA PARTY)  EK JATTIWADI PARTY, NOT AT ALL A HINDU PARTY.",1091011913423572992,UPENDER KOOMAR JAYESH,https://twitter.com/JayeshKoomar,Delhi
eBiharNews BJP BRAHMIN JANTA PARTY EK JATTIWADI PARTY JISNE MODI KO GULAM PM BANA RAKHA HAI.,2019-01-31 16:32:28,21,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,0,neutral,eBiharNews @yadavtejashwi BJP( BRAHMIN JANTA PARTY)  EK JATTIWADI PARTY JISNE MODI KO GULAM PM BANA RAKHA HAI.,1091011340540375041,UPENDER KOOMAR JAYESH,https://twitter.com/JayeshKoomar,Delhi
Haryana BJP wins #JindByPoll by a margin of 12935 votes BJP candidate secures 50566 votes while the D…,2019-01-31 16:31:59,19,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,33,positive,@airnewsalerts: Haryana: BJP wins #JindByPoll by a margin of 12935 votes. BJP candidate @DrKrishanMiddha secures 50566 votes while the D…,1091011220344356864,Nagesh Prabhu,https://twitter.com/devnag73,Hyderabad
ws18Bihar BJP BRAHMIN JANTA PARTY EK JATTIWADI PARTY JISNE MODI KO GULAM PM BANA RAKHA HAI.,2019-01-31 16:31:32,21,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,0,neutral,ws18Bihar @yadavtejashwi BJP( BRAHMIN JANTA PARTY)  EK JATTIWADI PARTY JISNE MODI KO GULAM PM BANA RAKHA HAI.,1091011105084735488,UPENDER KOOMAR JAYESH,https://twitter.com/JayeshKoomar,Hyderabad
risohaibrjd BJP BRAHMIN janta party EK JATTIWADI PARTY JISNE MODI KO GULAM PM BANA RAKHA HAI.,2019-01-31 16:23:52,21,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,0,neutral,risohaibrjd @yadavtejashwi @manojkjhadu @MeeranRJD BJP( BRAHMIN janta party)  EK JATTIWADI PARTY JISNE MODI KO GULAM PM BANA RAKHA HAI.,1091009175830687745,UPENDER KOOMAR JAYESH,https://twitter.com/JayeshKoomar,Mumbai
public BJP BRAHMIN JANtA PARTY IS A CASTESIST PARTY JISNE MODI KO GULAM PM BANA RAKHA HAI KOI,2019-01-31 16:21:35,21,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,0,neutral,public @sambitswaraj BJP( BRAHMIN JANtA PARTY)  IS A CASTESIST PARTY JISNE MODI KO GULAM PM BANA RAKHA HAI. KOI… https://t.co/0Jma9Mvhh0,1091008604528726016,UPENDER KOOMAR JAYESH,https://twitter.com/JayeshKoomar,Mumbai
davtejashwi BJP BRAHMIN JANTA PARTY EK JATTIWADI PARTY JISNE MODI KO GULAM PM BANA RAKHA HAI.,2019-01-31 16:18:28,21,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,0,neutral,davtejashwi BJP ( BRAHMIN JANTA PARTY)  EK JATTIWADI PARTY JISNE MODI KO GULAM PM BANA RAKHA HAI.,1091007819116032001,UPENDER KOOMAR JAYESH,https://twitter.com/JayeshKoomar,Bengaluru
DforIndia BJP BRAHMIN JANTA PARTY EK JATTIWADI PARTY JISNE MODI KO GULAM PM BANA RAKHA HAI.,2019-01-31 16:14:21,21,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,0,neutral,DforIndia @yadavtejashwi BJP( BRAHMIN JANTA PARTY)  EK JATTIWADI PARTY JISNE MODI KO GULAM PM BANA RAKHA HAI.,1091006781889732608,UPENDER KOOMAR JAYESH,https://twitter.com/JayeshKoomar,Kolkata
davtejashwi BJP BRAHMIN JANTA PARTY IS A JATTIWADI PARTY JISNE MODI KO GULAM PM BANA DIYA HAI.,2019-01-31 16:10:24,21,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,0,neutral,davtejashwi BJP( BRAHMIN JANTA PARTY)  IS A JATTIWADI PARTY JISNE MODI KO GULAM PM BANA DIYA HAI.,1091005788166938625,UPENDER KOOMAR JAYESH,https://twitter.com/JayeshKoomar,Mumbai
Haryana BJP wins #JindByPoll by a margin of 12935 votes BJP candidate secures 50566 votes while the D…,2019-01-31 16:05:18,319,https://pbs.twimg.com/profile_images/1092681743507906560/qrLVYHnH_normal.jpg,33,positive,@airnewsalerts: Haryana: BJP wins #JindByPoll by a margin of 12935 votes. BJP candidate @DrKrishanMiddha secures 50566 votes while the D…,1091004503405543425,चिटलर,https://twitter.com/PramodkyBJP,Mumbai
davtejashwi BJP BRAHMIN JANTA PARTY EK JATTIWADI PARTY JISNE MODI KO GULAM PM BANA RAKHA HAI ISLIYE YE AADMI,2019-01-31 16:02:19,21,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,0,neutral,davtejashwi BJP( BRAHMIN JANTA PARTY)  EK JATTIWADI PARTY JISNE MODI KO GULAM PM BANA RAKHA HAI ISLIYE YE AADMI… https://t.co/RtbAuqkSyW,1091003755473002496,UPENDER KOOMAR JAYESH,https://twitter.com/JayeshKoomar,Delhi
pilMishra_IND Hope today kejriwal &amp aap party came to know reality of joining hands with mahagat,2019-01-31 16:00:09,61,https://pbs.twimg.com/profile_images/1088820995086012416/TmmCBv-y_normal.jpg,0,neutral,pilMishra_IND @nanditathhakur Hope today kejriwal &amp; aap party came to know reality of joining hands with mahagat… https://t.co/ayLhBqqK3w,1091003207344680960,Bharat Jain,https://twitter.com/bharatjain1973,Hyderabad
"Dear Delhi, AAP is the only Party that can Defeat the BJP AAP is the only Party that will Work for Delhi's Betterment…",2019-01-31 15:54:02,55,https://pbs.twimg.com/profile_images/1000696906945773568/AzlMitV__normal.jpg,341,neutral,"@DaaruBaazMehta: Dear Delhi,

AAP is the only Party that can Defeat the BJP

AAP is the only Party that will Work for Delhi's Betterment…",1091001670555918337,AAP,https://twitter.com/AAPvoluntir,Bengaluru
"Dear Delhi, AAP is the only Party that can Defeat the BJP AAP is the only Party that will Work for Delhi's Betterment…",2019-01-31 15:51:07,62611,https://pbs.twimg.com/profile_images/962802992331345921/_EMHOjOc_normal.jpg,341,neutral,"@DaaruBaazMehta: Dear Delhi,

AAP is the only Party that can Defeat the BJP

AAP is the only Party that will Work for Delhi's Betterment…",1091000933876711424,AAP Ka Mehta,https://twitter.com/DaaruBaazMehta,Bengaluru
e_veenaD Not only ordinary janta but this government has made a record in sacking top bo,2019-01-31 15:51:00,194,https://pbs.twimg.com/profile_images/856873497443749889/1P9u0jWs_normal.jpg,0,positive,e_veenaD @girishkuber Not only ordinary janta but this @BJP4India government has made a record in sacking top bo… https://t.co/jbRlqSAI8j,1091000905871253504,Samir,https://twitter.com/peacewithsamir,Delhi
surjewala Sunaa h Jind ki Janta k aap ko nkaar Diya.. Meri maano Party badal lo...Kyon corrupt Gandhi family Ma,2019-01-31 15:50:00,25,https://pbs.twimg.com/profile_images/1078924325351174145/d1wzAO1H_normal.jpg,0,negative,surjewala Sunaa h Jind ki Janta k aap ko nkaar Diya... Meri maano Party badal lo...Kyon corrupt Gandhi family Ma… https://t.co/KHuXOkANk7,1091000653634129920,INDIAN,https://twitter.com/sanjeepnain,Mumbai
Haryana BJP wins #JindByPoll by a margin of 12935 votes BJP candidate secures 50566 votes while the D…,2019-01-31 15:42:43,11,https://pbs.twimg.com/profile_images/1084689133715345408/qQLmBPqo_normal.jpg,33,positive,@airnewsalerts: Haryana: BJP wins #JindByPoll by a margin of 12935 votes. BJP candidate @DrKrishanMiddha secures 50566 votes while the D…,1090998819750240257,BJP 4 SONIPAT,https://twitter.com/bjp4sonipat,Hyderabad
davtejashwi BJP BRAHMIN JANtA PARTY EK JATTIWADI PARTY JISNE MODI KO GULaM PM BANA RAKHA HAI MODI RAJ MEI १. CRORE JOB LOSS.,2019-01-31 15:32:18,21,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,0,neutral,davtejashwi BJP ( BRAHMIN JANtA PARTY)  EK JATTIWADI PARTY JISNE MODI KO GULaM PM BANA RAKHA HAI. MODI RAJ MEI १.१ CRORE JOB LOSS.,1090996200424169472,UPENDER KOOMAR JAYESH,https://twitter.com/JayeshKoomar,Mumbai
ashiTharoor BJP BRAHMIN JANtA PARTY IS A CASTEIST PARTY THEY HAVe MADE MODI EK PUPPET PM NOT AT ALL A HINDU PARTY.,2019-01-31 15:30:09,21,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,0,neutral,"ashiTharoor BJP( BRAHMIN JANtA PARTY)  IS A CASTEIST PARTY, THEY HAVe MADE MODI EK PUPPET PM. NOT AT ALL A HINDU PARTY.",1090995660176781312,UPENDER KOOMAR JAYESH,https://twitter.com/JayeshKoomar,Delhi
bikaLiyaquat BJP BRAHMIN JANTA PARTY EK JATTIWADI PARTY JISNe MODI KO GULAM PM BANA RAKHA HAI KALYUG KA KALANK BJP.,2019-01-31 15:25:05,21,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,0,neutral,bikaLiyaquat @abpnewshindi BJP ( BRAHMIN JANTA PARTY)  EK JATTIWADI PARTY JISNe MODI KO GULAM PM BANA RAKHA HAI.  KALYUG KA KALANK BJP.,1090994384563167233,UPENDER KOOMAR JAYESH,https://twitter.com/JayeshKoomar,Hyderabad
luprasadrjd MODI EK GULaM PM BJP BRAHMIN JANTA PARTY KA.,2019-01-31 15:20:37,21,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,0,neutral,luprasadrjd MODI EK GULaM PM BJP( BRAHMIN JANTA PARTY)  KA.,1090993258103070720,UPENDER KOOMAR JAYESH,https://twitter.com/JayeshKoomar,Bengaluru
